date;KM;T;F;E;G
2017-10-30 09:00:00;0,94;6,9;4,37;17,91;252,78
2017-10-30 10:00:00;1,0;7,8;4,45;19,03;341,67
2017-10-30 11:00:00;1,72;8,7;3,68;18,01;388,89
2017-10-30 12:00:00;13,29;9,0;3,69;18,32;375,0
2017-10-30 13:00:00;10,53;8,0;4,04;18,21;316,67
2017-10-30 14:00:00;5,45;7,9;4,08;18,2;227,78
2017-10-30 15:00:00;0,94;7,5;4,04;17,68;136,12
2017-10-30 16:00:00;0,95;7,6;3,8;17,2;19,45
2017-10-30 17:00:00;0,91;6,4;3,56;15,38;0,0
2017-10-30 18:00:00;0,94;5,6;3,77;15,08;0,0
2017-10-30 19:00:00;0,94;5,5;3,68;14,77;0,0
2017-10-30 20:00:00;0,93;5,2;3,72;14,55;0,0
2017-10-30 21:00:00;0,94;4,8;3,67;14,02;0,0
2017-10-30 22:00:00;0,94;4,4;3,72;13,75;0,0
2017-10-30 23:00:00;0,94;4,7;3,85;14,39;0,0
2017-10-31 00:00:00;0,89;4,7;4,07;14,92;0,0
2017-10-31 01:00:00;0,94;4,7;4,33;15,59;0,0
2017-10-31 02:00:00;0,96;4,9;4,45;16,08;0,0
2017-10-31 03:00:00;0,99;5,1;4,62;16,72;0,0
2017-10-31 04:00:00;0,94;5,4;4,83;17,55;0,0
2017-10-31 05:00:00;0,94;5,2;4,87;17,45;0,0
2017-10-31 06:00:00;0,9;6,0;5,09;18,82;0,0
2017-10-31 07:00:00;0,95;6,5;5,21;19,63;8,34
2017-10-31 08:00:00;0,97;6,8;5,26;20,05;30,56
2017-10-31 09:00:00;1,05;7,3;5,32;20,7;83,34
2017-10-31 10:00:00;6,18;8,1;5,42;21,76;130,56
2017-10-31 11:00:00;14,36;8,6;5,39;22,22;113,89
2017-10-31 12:00:00;9,91;8,7;5,43;22,41;119,45
2017-10-31 13:00:00;9,56;9,0;5,54;23,0;100,0
2017-10-31 14:00:00;9,54;8,9;5,43;22,62;88,89
2017-10-31 15:00:00;8,95;8,8;5,47;22,61;47,23
2017-10-31 16:00:00;9,24;8,4;5,6;22,52;11,12
2017-10-31 17:00:00;8,9;8,5;5,7;22,89;0,0
2017-10-31 18:00:00;8,96;8,6;5,6;22,74;0,0
2017-10-31 19:00:00;8,87;8,5;5,5;22,37;0,0
2017-10-31 20:00:00;9,12;7,8;5,44;21,51;0,0
2017-10-31 21:00:00;8,79;7,9;5,41;21,54;0,0
2017-10-31 22:00:00;8,34;7,8;5,44;21,51;0,0
2017-10-31 23:00:00;8,86;8,0;5,38;21,57;0,0
2017-11-01 00:00:00;9,22;8,3;5,42;21,98;0,0
2017-11-01 01:00:00;9,38;8,6;5,46;22,39;0,0
2017-11-01 02:00:00;9,06;8,5;5,63;22,72;0,0
2017-11-01 03:00:00;9,0;8,2;5,93;23,15;0,0
2017-11-01 04:00:00;9,51;8,1;6,16;23,63;0,0
2017-11-01 05:00:00;8,42;8,0;6,18;23,59;0,0
2017-11-01 06:00:00;8,69;8,0;6,25;23,76;0,0
2017-11-01 07:00:00;9,87;8,3;6,38;24,39;2,78
2017-11-01 08:00:00;12,97;8,5;6,61;25,16;13,89
2017-11-01 09:00:00;10,58;9,1;6,81;26,29;38,89
2017-11-01 10:00:00;11,06;9,6;7,12;27,58;38,89
2017-11-01 11:00:00;15,6;9,9;7,19;28,06;44,45
2017-11-01 12:00:00;42,2;10,5;7,49;29,42;58,34
2017-11-01 13:00:00;43,84;10,9;7,61;30,13;36,12
2017-11-01 14:00:00;41,97;11,1;7,71;30,6;44,45
2017-11-01 15:00:00;53,56;11,2;7,68;30,62;16,67
2017-11-01 16:00:00;63,14;11,1;7,71;30,6;2,78
2017-11-01 17:00:00;59,6;11,1;7,63;30,39;0,0
2017-11-01 18:00:00;63,97;11,1;7,46;29,97;0,0
2017-11-01 19:00:00;54,89;11,0;7,5;29,95;0,0
2017-11-01 20:00:00;58,74;10,9;7,53;29,93;0,0
2017-11-01 21:00:00;58,63;10,8;7,56;29,9;0,0
2017-11-01 22:00:00;58,29;10,6;7,54;29,65;0,0
2017-11-01 23:00:00;56,81;10,6;7,46;29,44;0,0
2017-11-02 00:00:00;46,65;10,5;7,25;28,82;0,0
2017-11-02 01:00:00;36,12;10,3;7,23;28,57;0,0
2017-11-02 02:00:00;34,27;10,1;6,98;27,73;0,0
2017-11-02 03:00:00;29,31;9,3;6,76;26,35;0,0
2017-11-02 04:00:00;14,11;8,7;6,42;24,89;0,0
2017-11-02 05:00:00;7,38;8,6;6,37;24,67;0,0
2017-11-02 06:00:00;11,0;8,5;6,4;24,64;0,0
2017-11-02 07:00:00;11,15;8,4;6,35;24,43;2,78
2017-11-02 08:00:00;15,14;8,5;6,54;24,99;13,89
2017-11-02 09:00:00;15,63;9,1;6,81;26,29;30,56
2017-11-02 10:00:00;16,31;9,9;6,96;27,48;52,78
2017-11-02 11:00:00;41,42;10,4;6,96;27,99;97,23
2017-11-02 12:00:00;35,98;10,9;7,04;28,69;122,23
2017-11-02 13:00:00;31,43;10,8;6,91;28,27;55,56
2017-11-02 14:00:00;34,05;10,9;6,71;27,87;33,34
2017-11-02 15:00:00;27,41;11,0;6,92;28,5;33,34
2017-11-02 16:00:00;28,75;10,2;6,71;27,16;11,12
2017-11-02 17:00:00;26,36;10,1;6,74;27,14;0,0
2017-11-02 18:00:00;27,61;9,4;6,43;25,64;0,0
2017-11-02 19:00:00;23,88;9,5;6,48;25,86;0,0
2017-11-02 20:00:00;23,39;9,0;6,4;25,16;0,0
2017-11-02 21:00:00;22,29;9,2;6,56;25,77;0,0
2017-11-02 22:00:00;20,98;9,5;6,55;26,04;0,0
2017-11-02 23:00:00;21,13;9,4;6,51;25,83;0,0
2017-11-03 00:00:00;21,66;9,3;6,39;25,43;0,0
2017-11-03 01:00:00;20,41;9,2;6,27;25,04;0,0
2017-11-03 02:00:00;17,82;9,2;6,27;25,04;0,0
2017-11-03 03:00:00;18,88;9,1;6,3;25,01;0,0
2017-11-03 04:00:00;20,69;9,0;6,33;24,98;0,0
2017-11-03 05:00:00;18,97;9,1;6,38;25,19;0,0
2017-11-03 06:00:00;17,58;9,0;6,19;24,62;0,0
2017-11-03 07:00:00;18,02;8,9;6,15;24,41;5,56
2017-11-03 08:00:00;18,88;8,8;6,18;24,39;38,89
2017-11-03 09:00:00;17,68;9,3;5,95;24,33;80,56
2017-11-03 10:00:00;17,43;10,3;6,21;26,0;147,23
2017-11-03 11:00:00;19,17;10,3;5,9;25,21;294,45
2017-11-03 12:00:00;22,2;10,8;5,85;25,61;230,56
2017-11-03 13:00:00;21,1;11,5;6,22;27,24;236,12
2017-11-03 14:00:00;23,16;12,0;5,64;26,29;213,89
2017-11-03 15:00:00;17,7;11,2;5,85;26,0;108,34
2017-11-03 16:00:00;19,28;9,6;5,7;24,0;11,12
2017-11-03 17:00:00;22,15;8,0;5,65;22,24;0,0
2017-11-03 18:00:00;8,9;6,9;5,61;21,02;0,0
2017-11-03 19:00:00;6,85;7,2;5,72;21,62;0,0
2017-11-03 20:00:00;11,1;7,6;5,75;22,1;0,0
2017-11-03 21:00:00;9,26;6,9;5,55;20,87;0,0
2017-11-03 22:00:00;8,4;6,3;5,38;19,84;0,0
2017-11-03 23:00:00;8,09;5,8;5,31;19,16;0,0
2017-11-04 00:00:00;5,44;5,4;5,22;18,53;0,0
2017-11-04 01:00:00;0,94;5,2;5,04;17,87;0,0
2017-11-04 02:00:00;0,94;5,2;5,04;17,87;0,0
2017-11-04 03:00:00;0,89;4,5;4,8;16,55;0,0
2017-11-04 04:00:00;0,94;4,4;4,76;16,36;0,0
2017-11-04 05:00:00;0,94;5,0;4,86;17,21;0,0
2017-11-04 06:00:00;0,94;4,5;4,69;16,29;0,0
2017-11-04 07:00:00;0,91;4,9;4,77;16,89;19,45
2017-11-04 08:00:00;0,92;5,3;4,85;17,5;75,0
2017-11-04 09:00:00;1,26;7,1;5,24;20,32;177,78
2017-11-04 10:00:00;9,8;8,0;5,38;21,57;261,12
2017-11-04 11:00:00;16,76;8,8;5,61;22,96;258,34
2017-11-04 12:00:00;11,35;10,3;5,97;25,4;283,34
2017-11-04 13:00:00;33,19;11,3;6,14;26,83;263,89
2017-11-04 14:00:00;19,78;11,1;6,06;26,42;122,23
2017-11-04 15:00:00;18,48;10,9;6,06;26,22;69,45
2017-11-04 16:00:00;19,25;10,2;6,01;25,4;11,12
2017-11-04 17:00:00;15,05;9,8;5,93;24,78;0,0
2017-11-04 18:00:00;14,17;9,6;5,85;24,37;0,0
2017-11-04 19:00:00;11,66;9,2;5,84;23,94;0,0
2017-11-04 20:00:00;1,29;9,0;5,76;23,54;0,0
2017-11-04 21:00:00;10,02;8,7;5,71;23,12;0,0
2017-11-04 22:00:00;8,9;9,1;5,87;23,92;0,0
2017-11-04 23:00:00;8,96;9,0;5,9;23,9;0,0
2017-11-05 00:00:00;9,73;9,1;6,01;24,28;0,0
2017-11-05 01:00:00;9,97;8,7;5,99;23,82;0,0
2017-11-05 02:00:00;10,23;8,1;5,89;22,95;0,0
2017-11-05 03:00:00;9,32;7,5;5,84;22,23;0,0
2017-11-05 04:00:00;10,55;7,1;5,69;21,42;0,0
2017-11-05 05:00:00;9,45;7,0;5,71;21,38;0,0
2017-11-05 06:00:00;9,48;7,1;5,75;21,58;0,0
2017-11-05 07:00:00;9,48;7,3;5,76;21,83;16,67
2017-11-05 08:00:00;9,28;8,6;5,95;23,62;77,78
2017-11-05 09:00:00;9,99;9,4;6,21;25,09;61,12
2017-11-05 10:00:00;10,12;10,4;6,33;26,4;147,23
2017-11-05 11:00:00;29,96;11,6;6,52;28,1;100,0
2017-11-05 12:00:00;26,11;12,6;6,97;30,24;86,12
2017-11-05 13:00:00;23,77;13,3;6,72;30,34;141,67
2017-11-05 14:00:00;19,48;13,0;6,87;30,41;38,89
2017-11-05 15:00:00;20,44;12,5;6,56;29,11;8,34
2017-11-05 16:00:00;18,74;11,6;7,12;29,61;0,0
2017-11-05 17:00:00;21,64;10,7;7,35;29,27;0,0
2017-11-05 18:00:00;22,51;9,1;6,74;26,1;0,0
2017-11-05 19:00:00;10,88;8,7;6,49;25,06;0,0
2017-11-05 20:00:00;3,24;8,5;6,54;24,99;0,0
2017-11-05 21:00:00;10,37;8,6;6,51;25,03;0,0
2017-11-05 22:00:00;10,35;8,6;6,51;25,03;0,0
2017-11-05 23:00:00;9,67;8,5;6,4;24,64;0,0
2017-11-06 00:00:00;9,1;8,2;6,2;23,84;0,0
2017-11-06 01:00:00;10,23;7,8;5,97;22,84;0,0
2017-11-06 02:00:00;9,95;7,4;5,8;22,03;0,0
2017-11-06 03:00:00;10,31;7,2;5,72;21,62;0,0
2017-11-06 04:00:00;9,42;7,0;5,65;21,22;0,0
2017-11-06 05:00:00;7,66;6,7;5,47;20,47;0,0
2017-11-06 06:00:00;8,15;6,3;5,32;19,69;0,0
2017-11-06 07:00:00;8,5;5,9;5,17;18,92;5,56
2017-11-06 08:00:00;3,07;6,1;5,25;19,3;55,56
2017-11-06 09:00:00;0,94;6,4;5,24;19,59;100,0
2017-11-06 10:00:00;0,94;7,3;5,45;21,02;216,67
2017-11-06 11:00:00;1,06;7,8;5,44;21,51;338,89
2017-11-06 12:00:00;13,5;9,4;5,62;23,6;322,23
2017-11-06 13:00:00;51,44;9,8;5,47;23,64;280,56
2017-11-06 14:00:00;19,54;9,4;5,18;22,49;166,67
2017-11-06 15:00:00;18,79;8,7;5,08;21,53;83,34
2017-11-06 16:00:00;19,17;6,7;4,98;19,24;8,34
2017-11-06 17:00:00;19,16;5,6;4,9;17,92;0,0
2017-11-06 18:00:00;17,55;5,1;4,84;17,26;0,0
2017-11-06 19:00:00;2,94;4,6;4,88;16,87;0,0
2017-11-06 20:00:00;8,26;4,9;5,04;17,57;0,0
2017-11-06 21:00:00;5,93;3,9;4,75;15,82;0,0
2017-11-06 22:00:00;5,82;3,5;4,71;15,33;0,0
2017-11-06 23:00:00;0,92;3,5;4,81;15,57;0,0
2017-11-07 00:00:00;0,9;4,0;4,93;16,39;0,0
2017-11-07 01:00:00;0,94;4,0;4,93;16,39;0,0
2017-11-07 02:00:00;0,94;3,8;4,86;16,01;0,0
2017-11-07 03:00:00;0,89;3,5;4,76;15,45;0,0
2017-11-07 04:00:00;0,94;2,5;4,44;13,62;0,0
2017-11-07 05:00:00;0,94;1,4;4,06;11,55;0,0
2017-11-07 06:00:00;0,94;0,8;3,88;10,52;0,0
2017-11-07 07:00:00;0,9;1,2;4,0;11,21;8,34
2017-11-07 08:00:00;0,93;3,3;4,6;14,84;61,12
2017-11-07 09:00:00;0,97;6,1;5,07;18,86;155,56
2017-11-07 10:00:00;0,9;7,5;5,13;20,44;336,12
2017-11-07 11:00:00;7,26;8,9;5,36;22,44;291,67
2017-11-07 12:00:00;20,29;7,8;5,04;20,52;152,78
2017-11-07 13:00:00;10,24;7,9;5,08;20,7;166,67
2017-11-07 14:00:00;9,73;8,0;5,24;21,23;113,89
2017-11-07 15:00:00;8,98;7,9;5,28;21,21;63,89
2017-11-07 16:00:00;8,48;7,7;5,33;21,15;8,34
2017-11-07 17:00:00;8,29;7,7;5,33;21,15;0,0
2017-11-07 18:00:00;9,23;7,6;5,36;21,12;0,0
2017-11-07 19:00:00;9,04;7,6;5,49;21,45;0,0
2017-11-07 20:00:00;8,86;7,6;5,69;21,94;0,0
2017-11-07 21:00:00;8,55;7,7;5,73;22,14;0,0
2017-11-07 22:00:00;8,91;7,8;5,83;22,51;0,0
2017-11-07 23:00:00;9,37;7,7;5,86;22,47;0,0
2017-11-08 00:00:00;10,13;7,4;5,87;22,19;0,0
2017-11-08 01:00:00;8,62;7,3;5,83;21,99;0,0
2017-11-08 02:00:00;8,9;6,4;5,6;20,49;0,0
2017-11-08 03:00:00;8,37;5,7;5,39;19,25;0,0
2017-11-08 04:00:00;8,32;5,6;5,35;19,06;0,0
2017-11-08 05:00:00;9,19;7,0;5,83;21,7;0,0
2017-11-08 06:00:00;8,59;6,8;5,57;20,83;0,0
2017-11-08 07:00:00;8,64;6,5;5,39;20,08;5,56
2017-11-08 08:00:00;8,04;6,8;5,26;20,05;72,23
2017-11-08 09:00:00;8,74;7,2;4,96;19,71;94,45
2017-11-08 10:00:00;8,9;8,2;5,11;21,1;241,67
2017-11-08 11:00:00;8,62;8,6;5,19;21,69;247,23
2017-11-08 12:00:00;9,69;8,5;5,08;21,33;261,12
2017-11-08 13:00:00;9,15;8,4;5,25;21,66;138,89
2017-11-08 14:00:00;9,56;8,2;5,11;21,1;155,56
2017-11-08 15:00:00;9,23;7,7;5,14;20,66;55,56
2017-11-08 16:00:00;8,42;7,6;5,17;20,63;5,56
2017-11-08 17:00:00;8,66;7,4;5,16;20,41;0,0
2017-11-08 18:00:00;8,61;7,2;5,15;20,19;0,0
2017-11-08 19:00:00;8,37;6,8;4,95;19,28;0,0
2017-11-08 20:00:00;7,76;6,6;4,95;19,06;0,0
2017-11-08 21:00:00;7,53;6,2;4,93;18,61;0,0
2017-11-08 22:00:00;7,4;6,0;4,92;18,38;0,0
2017-11-08 23:00:00;8,02;5,9;4,94;18,34;0,0
2017-11-09 00:00:00;7,63;5,8;4,79;17,86;0,0
2017-11-09 01:00:00;7,34;5,8;4,85;18,01;0,0
2017-11-09 02:00:00;5,11;5,6;4,84;17,78;0,0
2017-11-09 03:00:00;5,72;5,6;4,84;17,78;0,0
2017-11-09 04:00:00;6,95;5,6;4,9;17,92;0,0
2017-11-09 05:00:00;7,55;5,7;4,87;17,96;0,0
2017-11-09 06:00:00;5,06;5,8;4,79;17,86;0,0
2017-11-09 07:00:00;5,39;5,8;4,91;18,15;0,0
2017-11-09 08:00:00;9,35;5,7;4,87;17,96;13,89
2017-11-09 09:00:00;9,02;5,7;4,87;17,96;33,34
2017-11-09 10:00:00;8,3;5,8;4,85;18,01;50,0
2017-11-09 11:00:00;8,18;5,8;4,79;17,86;50,0
2017-11-09 12:00:00;8,71;6,1;4,95;18,57;44,45
2017-11-09 13:00:00;8,22;6,0;4,98;18,53;47,23
2017-11-09 14:00:00;4,37;6,0;4,98;18,53;41,67
2017-11-09 15:00:00;8,34;6,1;5,07;18,86;13,89
2017-11-09 16:00:00;7,06;6,2;5,16;19,2;2,78
2017-11-09 17:00:00;7,06;6,5;5,27;19,78;0,0
2017-11-09 18:00:00;7,76;6,8;5,38;20,36;0,0
2017-11-09 19:00:00;7,91;7,2;5,41;20,83;0,0
2017-11-09 20:00:00;7,71;7,3;5,51;21,18;0,0
2017-11-09 21:00:00;7,8;7,4;5,42;21,06;0,0
2017-11-09 22:00:00;7,98;7,4;5,35;20,9;0,0
2017-11-09 23:00:00;7,67;7,1;5,24;20,32;0,0
2017-11-10 00:00:00;7,69;7,2;5,15;20,19;0,0
2017-11-10 01:00:00;7,17;7,3;5,25;20,54;0,0
2017-11-10 02:00:00;7,24;6,7;5,53;20,63;0,0
2017-11-10 03:00:00;6,45;6,5;5,7;20,84;0,0
2017-11-10 04:00:00;7,01;6,6;5,74;21,04;0,0
2017-11-10 05:00:00;6,78;6,7;5,78;21,24;0,0
2017-11-10 06:00:00;7,23;7,0;5,77;21,54;0,0
2017-11-10 07:00:00;7,25;7,0;5,77;21,54;2,78
2017-11-10 08:00:00;8,22;6,9;5,73;21,34;19,45
2017-11-10 09:00:00;8,41;7,1;5,75;21,58;36,12
2017-11-10 10:00:00;9,24;7,3;5,76;21,83;52,78
2017-11-10 11:00:00;9,79;7,7;5,73;22,14;80,56
2017-11-10 12:00:00;9,85;8,1;5,69;22,44;94,45
2017-11-10 13:00:00;9,56;7,6;5,82;22,27;22,23
2017-11-10 14:00:00;8,16;7,8;5,77;22,34;52,78
2017-11-10 15:00:00;8,7;7,8;5,7;22,18;13,89
2017-11-10 16:00:00;8,02;7,5;5,78;22,07;0,0
2017-11-10 17:00:00;7,81;7,6;5,69;21,94;0,0
2017-11-10 18:00:00;8,06;7,6;5,56;21,61;0,0
2017-11-10 19:00:00;6,92;7,2;5,09;20,03;0,0
2017-11-10 20:00:00;6,55;6,6;5,01;19,21;0,0
2017-11-10 21:00:00;2,12;6,1;4,84;18,27;0,0
2017-11-10 22:00:00;4,34;6,1;4,84;18,27;0,0
2017-11-10 23:00:00;1,84;5,8;4,45;17,0;0,0
2017-11-11 00:00:00;1,68;5,6;4,44;16,78;0,0
2017-11-11 01:00:00;5,69;5,4;4,38;16,42;0,0
2017-11-11 02:00:00;5,37;5,4;4,33;16,28;0,0
2017-11-11 03:00:00;1,19;5,3;4,3;16,11;0,0
2017-11-11 04:00:00;1,01;5,4;4,33;16,28;0,0
2017-11-11 05:00:00;1,54;5,5;4,3;16,32;0,0
2017-11-11 06:00:00;5,78;5,4;4,38;16,42;0,0
2017-11-11 07:00:00;1,44;5,0;4,59;16,53;2,78
2017-11-11 08:00:00;4,75;5,2;4,6;16,76;41,67
2017-11-11 09:00:00;1,03;5,8;4,62;17,43;58,34
2017-11-11 10:00:00;1,0;6,3;4,49;17,6;102,78
2017-11-11 11:00:00;1,32;6,2;4,63;17,87;163,89
2017-11-11 12:00:00;7,46;6,5;4,79;18,57;97,23
2017-11-11 13:00:00;4,98;7,1;4,74;19,05;116,67
2017-11-11 14:00:00;7,55;6,6;4,7;18,45;77,78
2017-11-11 15:00:00;6,88;6,2;4,75;18,16;22,23
2017-11-11 16:00:00;7,25;5,9;4,88;18,19;2,78
2017-11-11 17:00:00;6,21;5,4;4,77;17,41;0,0
2017-11-11 18:00:00;6,14;5,1;4,62;16,72;0,0
2017-11-11 19:00:00;6,16;5,1;4,73;16,99;0,0
2017-11-11 20:00:00;4,62;4,9;4,66;16,62;0,0
2017-11-11 21:00:00;0,99;4,2;4,34;15,09;0,0
2017-11-11 22:00:00;0,94;4,4;4,55;15,84;0,0
2017-11-11 23:00:00;0,89;4,5;4,53;15,89;0,0
2017-11-12 00:00:00;0,94;4,4;4,5;15,71;0,0
2017-11-12 01:00:00;0,94;4,3;4,42;15,4;0,0
2017-11-12 02:00:00;0,94;4,1;4,36;15,04;0,0
2017-11-12 03:00:00;0,91;3,8;4,37;14,76;0,0
2017-11-12 04:00:00;0,98;3,2;4,28;13,94;0,0
2017-11-12 05:00:00;0,89;3,6;4,4;14,65;0,0
2017-11-12 06:00:00;0,98;3,3;4,31;14,11;0,0
2017-11-12 07:00:00;0,89;2,1;4,09;12,34;11,12
2017-11-12 08:00:00;0,88;2,8;4,25;13,46;75,0
2017-11-12 09:00:00;0,97;3,5;4,27;14,23;111,12
2017-11-12 10:00:00;0,92;4,4;4,45;15,58;127,78
2017-11-12 11:00:00;0,88;5,0;4,42;16,12;163,89
2017-11-12 12:00:00;5,47;5,6;4,5;16,92;216,67
2017-11-12 13:00:00;4,65;6,0;4,51;17,36;122,23
2017-11-12 14:00:00;6,72;5,7;4,47;16,96;88,89
2017-11-12 15:00:00;5,09;5,5;4,47;16,74;22,23
2017-11-12 16:00:00;2,13;5,2;4,54;16,62;2,78
2017-11-12 17:00:00;5,26;4,7;4,44;15,86;0,0
2017-11-12 18:00:00;5,09;4,5;4,59;16,02;0,0
2017-11-12 19:00:00;2,89;3,8;4,47;15,01;0,0
2017-11-12 20:00:00;5,83;3,9;4,5;15,19;0,0
2017-11-12 21:00:00;1,17;4,4;4,71;16,23;0,0
2017-11-12 22:00:00;4,9;4,7;4,81;16,79;0,0
2017-11-12 23:00:00;0,99;4,7;4,86;16,92;0,0
2017-11-13 00:00:00;0,98;4,4;4,76;16,36;0,0
2017-11-13 01:00:00;5,33;4,1;4,51;15,43;0,0
2017-11-13 02:00:00;0,95;3,4;4,39;14,41;0,0
2017-11-13 03:00:00;0,97;3,9;4,55;15,32;0,0
2017-11-13 04:00:00;0,98;3,9;4,55;15,32;0,0
2017-11-13 05:00:00;0,95;3,7;4,48;14,95;0,0
2017-11-13 06:00:00;0,93;3,7;4,63;15,33;0,0
2017-11-13 07:00:00;1,44;4,1;4,76;16,07;2,78
2017-11-13 08:00:00;1,74;4,4;4,81;16,49;19,45
2017-11-13 09:00:00;1,74;4,4;4,76;16,36;41,67
2017-11-13 10:00:00;1,74;5,2;4,87;17,45;61,12
2017-11-13 11:00:00;1,74;5,7;4,82;17,82;86,12
2017-11-13 12:00:00;1,74;6,5;4,79;18,57;191,67
2017-11-13 13:00:00;1,74;6,5;4,67;18,26;141,67
2017-11-13 14:00:00;1,74;7,0;4,65;18,71;80,56
2017-11-13 15:00:00;1,74;6,6;4,7;18,45;33,34
2017-11-13 16:00:00;1,74;6,6;4,82;18,75;8,34
2017-11-13 17:00:00;1,74;5,4;4,66;17,13;0,0
2017-11-13 18:00:00;1,74;5,3;4,63;16,94;0,0
2017-11-13 19:00:00;1,74;4,2;4,13;14,58;0,0
2017-11-13 20:00:00;1,74;3,5;4,03;13,61;0,0
2017-11-13 21:00:00;1,74;3,0;4,03;13,11;0,0
2017-11-13 22:00:00;1,74;3,1;4,2;13,64;0,0
2017-11-13 23:00:00;1,74;2,4;4,09;12,64;0,0
2017-11-14 00:00:00;1,74;2,0;3,97;11,95;0,0
2017-11-14 01:00:00;1,74;1,6;3,95;11,48;0,0
2017-11-14 02:00:00;1,74;0,7;3,7;9,94;0,0
2017-11-14 03:00:00;1,74;0,1;3,62;9,13;0,0
2017-11-14 04:00:00;1,74;-0,5;3,5;8,23;0,0
2017-11-14 05:00:00;1,74;-0,1;3,56;8,8;0,0
2017-11-14 06:00:00;1,74;0,4;3,66;9,54;0,0
2017-11-14 07:00:00;1,74;-0,3;3,59;8,66;5,56
2017-11-14 08:00:00;1,62;0,4;3,81;9,93;33,34
2017-11-14 09:00:00;0,89;1,4;4,1;11,66;91,67
2017-11-14 10:00:00;0,94;2,1;4,22;12,68;112,01
2017-11-14 11:00:00;0,94;3,5;4,52;14,84;130,63
2017-11-14 12:00:00;0,88;4,5;4,74;16,42;127,62
2017-11-14 13:00:00;1,8;5,5;4,98;18,01;124,66
2017-11-14 14:00:00;5,11;6,6;5,07;19,36;127,78
2017-11-14 15:00:00;15,25;7,4;4,71;19,28;36,12
2017-11-14 16:00:00;7,94;7,3;4,74;19,26;2,78
2017-11-14 17:00:00;7,63;7,1;4,8;19,21;0,0
2017-11-14 18:00:00;6,77;7,1;4,8;19,21;0,0
2017-11-14 19:00:00;8,54;6,9;4,92;19,31;0,0
2017-11-14 20:00:00;8,6;7,1;4,99;19,68;0,0
2017-11-14 21:00:00;8,22;6,9;5,05;19,62;0,0
2017-11-14 22:00:00;8,05;6,8;5,14;19,74;0,0
2017-11-14 23:00:00;7,66;6,6;5,25;19,82;0,0
2017-11-15 00:00:00;7,74;6,7;5,29;20,01;0,0
2017-11-15 01:00:00;7,93;6,9;5,36;20,4;0,0
2017-11-15 02:00:00;8,16;6,9;5,36;20,4;0,0
2017-11-15 03:00:00;7,76;6,5;5,58;20,54;0,0
2017-11-15 04:00:00;7,97;6,4;5,48;20,19;0,0
2017-11-15 05:00:00;7,94;6,6;5,43;20,28;0,0
2017-11-15 06:00:00;8,37;6,8;5,51;20,67;0,0
2017-11-15 07:00:00;8,57;7,0;5,65;21,22;2,78
2017-11-15 08:00:00;9,72;7,0;5,58;21,07;19,45
2017-11-15 09:00:00;12,43;7,3;5,64;21,5;44,45
2017-11-15 10:00:00;13,76;7,6;5,69;21,94;58,34
2017-11-15 11:00:00;12,65;8,1;5,75;22,61;58,34
2017-11-15 12:00:00;12,8;8,3;5,9;23,18;86,12
2017-11-15 13:00:00;13,46;9,1;5,94;24,1;75,0
2017-11-15 14:00:00;13,39;9,2;6,05;24,49;38,89
2017-11-15 15:00:00;14,34;9,0;6,26;24,8;8,34
2017-11-15 16:00:00;14,27;8,8;6,32;24,74;0,0
2017-11-15 17:00:00;15,25;8,6;6,44;24,85;0,0
2017-11-15 18:00:00;14,75;8,4;6,49;24,77;0,0
2017-11-15 19:00:00;14,43;8,5;6,54;24,99;0,0
2017-11-15 20:00:00;14,0;8,6;6,65;25,38;0,0
2017-11-15 21:00:00;15,35;8,8;6,67;25,63;0,0
2017-11-15 22:00:00;23,63;8,9;6,72;25,85;0,0
2017-11-15 23:00:00;38,7;8,8;6,74;25,81;0,0
2017-11-16 00:00:00;22,59;8,8;6,74;25,81;0,0
2017-11-16 01:00:00;16,93;8,7;6,7;25,6;0,0
2017-11-16 02:00:00;5,78;8,7;6,7;25,6;0,0
2017-11-16 03:00:00;13,9;8,6;6,65;25,38;0,0
2017-11-16 04:00:00;12,31;8,6;6,65;25,38;0,0
2017-11-16 05:00:00;13,62;8,5;6,68;25,34;0,0
2017-11-16 06:00:00;15,48;8,4;6,63;25,12;0,0
2017-11-16 07:00:00;14,06;8,3;6,58;24,91;2,78
2017-11-16 08:00:00;15,85;8,2;6,61;24,86;22,23
2017-11-16 09:00:00;14,11;8,2;6,61;24,86;36,12
2017-11-16 10:00:00;15,37;8,7;6,63;25,42;100,0
2017-11-16 11:00:00;17,98;8,9;6,5;25,31;86,12
2017-11-16 12:00:00;18,27;8,9;6,36;24,95;66,67
2017-11-16 13:00:00;18,08;9,1;6,09;24,47;61,12
2017-11-16 14:00:00;16,8;9,0;5,97;24,08;61,12
2017-11-16 15:00:00;14,95;8,7;5,71;23,12;27,78
2017-11-16 16:00:00;13,56;8,7;5,78;23,29;2,78
2017-11-16 17:00:00;11,59;8,1;5,55;22,1;0,0
2017-11-16 18:00:00;11,81;7,9;5,54;21,87;0,0
2017-11-16 19:00:00;10,84;7,6;5,56;21,61;0,0
2017-11-16 20:00:00;9,49;6,9;5,36;20,4;0,0
2017-11-16 21:00:00;7,3;6,1;5,19;19,16;0,0
2017-11-16 22:00:00;7,4;5,8;5,14;18,73;0,0
2017-11-16 23:00:00;4,82;5,5;5,09;18,3;0,0
